id,project_id,user_id,hours_worked,entry_date
783,3517,30,9.21,2024-10-20
784,2136,38,1.15,2021-06-15
785,2668,27,2.62,2022-09-18
786,606,53,1.57,2020-10-27
787,3844,36,7.19,2024-03-16
788,2162,45,7.84,2024-09-17
789,4132,77,3.48,2024-07-15
790,169,52,3.64,2022-10-21
791,3871,95,6.66,2021-12-12
792,1231,98,4.55,2020-08-19
793,3161,45,5.19,2022-04-05
794,3404,27,3.11,2023-01-14
795,3059,8,9.67,2023-07-30
796,2134,27,6.75,2021-11-14
797,933,10,4.25,2023-10-14
798,4896,30,3.64,2020-03-27
799,878,19,5.66,2020-04-28
800,864,100,6.5,2020-11-29
801,3971,94,9.61,2023-12-22
802,666,64,7.95,2023-09-15
803,3736,43,6.12,2021-07-24
804,2329,84,9.92,2022-01-13
805,2845,32,3.28,2022-12-18
806,3684,3,7.09,2024-07-18
807,4119,72,4.02,2024-05-08
808,4252,90,8.81,2021-01-28
809,1844,1,3.98,2023-05-27
810,1709,77,1.44,2023-11-04
811,4580,42,8.94,2023-03-11
812,3077,68,2.17,2023-07-13
813,3865,92,7.63,2024-10-30
814,1975,64,7.99,2021-10-28
815,3573,80,5.22,2020-10-21
816,4724,50,7.14,2020-09-10
817,4689,1,6.61,2022-07-17
818,310,63,1.2,2024-11-04
819,3323,13,9.09,2020-10-03
820,2654,15,4.55,2023-06-28
821,4708,40,3.9,2025-02-06
822,4226,87,8.43,2022-10-14
823,3071,97,2.59,2021-09-24
824,1411,27,4.78,2024-06-10
825,2668,25,3.11,2024-06-30
826,404,75,4.7,2024-05-05
827,3664,26,8.03,2024-02-18
828,1307,81,6.24,2024-01-16
829,2353,89,3.67,2022-01-12
830,683,8,5.78,2024-01-11
831,1136,94,4.39,2022-11-28
832,2065,29,7.6,2022-12-22
833,3472,10,1.81,2024-10-17
834,881,86,6.95,2022-10-28
835,2464,74,3.15,2025-01-19
836,646,43,7.8,2022-01-21
837,2494,37,6.31,2024-05-01
838,338,74,1.28,2020-07-14
839,142,10,3.7,2021-07-23
840,4584,31,1.95,2024-07-13
841,1859,24,2.64,2023-12-25
842,2534,6,3.39,2021-04-26
843,311,92,3.62,2021-11-19
844,4371,14,7.64,2022-02-23
845,701,20,5.22,2024-02-03
846,4445,94,2.93,2024-05-14
847,1308,35,3.5,2020-05-27
848,3232,88,9.67,2020-03-06
849,2245,27,3.15,2021-01-06
850,3865,43,8.65,2021-04-15
851,2168,32,2.25,2022-06-30
852,4260,56,4.02,2024-02-10
853,503,28,5.23,2023-12-08
854,3834,49,2.5,2021-02-20
855,2110,66,3.53,2021-11-21
856,618,60,7.63,2020-05-22
857,3061,5,2.88,2024-08-11
858,3259,19,7.74,2021-06-11
859,750,7,5.62,2022-07-16
860,1550,39,4.36,2024-11-11
861,3947,7,9.88,2020-09-24
862,623,28,4.49,2023-07-20
863,4623,68,5.96,2022-08-27
864,4590,5,8.55,2022-02-06
865,1021,85,2.67,2020-10-01
866,1343,32,3.43,2023-04-29
867,4406,76,2.65,2020-09-16
868,3341,77,8.74,2021-11-12
869,659,13,2.71,2020-06-15
870,840,1,6.45,2021-10-18
871,3284,4,2.49,2024-01-24
872,94,43,6.37,2024-11-14
873,3568,36,7.25,2022-06-18
874,2080,65,1.3,2021-11-24
875,1887,16,3.5,2022-11-28
876,3048,75,4.74,2020-11-29
877,4713,33,7.89,2021-09-10
878,2128,30,3.82,2020-07-10
879,3352,63,2.92,2022-10-22
880,1683,34,1.33,2020-08-02
881,3761,88,5.92,2023-08-30
882,2893,56,8.78,2022-08-20
883,4540,89,8.36,2023-10-01
884,728,13,4.49,2022-01-18
885,1924,27,6.55,2022-08-10
886,2310,93,6.85,2020-01-19
887,2156,20,7.75,2024-03-18
888,282,84,8.93,2025-03-16
889,3728,93,8.96,2025-03-28
890,1351,71,6.54,2022-08-23
891,2340,44,8.03,2023-08-08
892,3756,69,6.3,2024-05-25
893,4290,36,9.57,2024-01-04
894,4186,62,3.76,2021-08-08
895,4303,48,8.76,2021-10-25
896,1190,15,4.68,2024-10-09
897,1745,62,6.15,2025-02-17
898,4513,22,8.64,2023-08-12
899,4074,86,3.5,2020-01-27
900,4692,39,5.33,2020-01-17
901,3550,47,1.35,2024-06-18
902,4874,72,1.48,2024-08-23
903,3101,80,4.16,2022-05-27
904,2163,60,1.74,2023-12-13
905,4178,85,3.66,2020-09-30
906,2687,86,3.1,2024-01-10
907,885,91,5.12,2024-09-30
908,2619,34,2.65,2021-10-14
909,4026,4,1.73,2023-04-25
910,4297,86,8.07,2023-03-09
911,4756,70,5.83,2023-08-12
912,2461,76,1.83,2022-10-21
913,2210,22,8.77,2023-08-15
914,4825,76,2.53,2020-06-03
915,4554,98,3.96,2021-12-23
916,2858,53,9.43,2020-04-02
917,1011,52,2.94,2023-09-15
918,1619,79,2.04,2022-12-07
919,2627,72,6.44,2022-12-24
920,1371,59,6.9,2023-02-01
921,1624,46,5.17,2020-12-26
922,4482,14,3.54,2024-04-22
923,3058,9,1.16,2020-11-02
924,1401,72,7.44,2022-02-07
925,826,5,9.52,2020-08-18
926,186,66,4.22,2022-06-19
927,59,28,5.08,2023-09-29
928,4585,26,9.73,2021-09-09
929,1207,12,2.16,2025-03-04
930,1776,92,9.3,2024-08-23
931,4865,67,4.0,2022-06-03
932,2830,51,8.01,2024-07-02
933,1817,80,8.1,2022-01-24
934,102,24,4.13,2021-05-16
935,57,36,4.57,2024-12-02
936,915,94,7.58,2022-06-18
937,3616,52,1.28,2022-04-06
938,4772,44,3.43,2023-02-14
939,1099,100,1.15,2024-06-27
940,4694,75,6.35,2020-07-28
941,2511,71,9.45,2022-01-03
942,202,29,7.57,2022-09-14
943,2294,96,5.3,2024-06-03
944,3101,33,6.12,2023-09-26
945,1116,35,1.78,2024-09-22
946,95,14,2.15,2023-10-26
947,4142,50,8.61,2023-10-26
948,3748,53,8.56,2022-10-01
949,3979,43,3.99,2023-09-16
950,2071,89,5.72,2020-07-13
951,3583,59,3.97,2021-01-03
952,4050,19,4.57,2024-03-05
953,1956,83,9.91,2022-04-13
954,4992,45,9.1,2024-06-11
955,4039,31,4.68,2024-12-23
956,93,11,2.43,2023-09-28
957,1601,20,9.43,2022-10-31
958,4465,1,9.11,2020-06-05
959,1929,24,4.56,2020-09-03
960,959,81,8.01,2020-04-02
961,2255,77,6.35,2024-09-12
962,1942,20,3.47,2021-05-18
963,777,3,7.39,2021-02-05
964,2228,23,8.22,2023-09-08
965,612,6,9.18,2022-07-23
966,3823,65,6.58,2020-09-29
967,715,10,8.23,2024-06-19
968,3543,7,9.23,2021-08-26
969,633,64,1.46,2020-02-11
970,2212,85,4.66,2021-01-30
971,3975,46,7.52,2021-03-06
972,633,80,4.6,2021-08-15
973,756,24,4.75,2020-08-25
974,719,59,4.07,2020-02-22
975,2516,3,6.37,2024-08-21
976,2037,56,4.99,2022-03-05
977,1700,17,9.85,2022-04-09
978,2729,96,8.64,2021-02-09
979,4783,95,5.46,2023-04-26
980,117,36,6.27,2023-02-04
981,1920,53,7.87,2021-10-18
982,3013,31,3.62,2022-05-10
983,4462,84,8.45,2021-08-08
984,4756,8,8.29,2024-01-09
985,1982,44,2.23,2021-09-17
986,1782,80,2.61,2021-08-23
987,853,85,1.66,2024-08-24
988,3791,20,6.15,2020-11-24
989,109,32,8.66,2023-09-12
990,2392,8,3.16,2024-06-14
991,2262,97,7.82,2020-08-03
992,2088,1,7.37,2022-04-04
993,1042,43,8.81,2023-06-21
994,3078,43,8.24,2021-06-28
995,1023,36,5.33,2023-03-10
996,1967,99,7.17,2020-10-15
997,3416,22,1.09,2024-06-08
998,4059,5,4.28,2023-02-02
999,3568,48,8.18,2020-01-17
1000,3301,22,2.67,2024-01-14
1001,2474,51,9.97,2022-02-17
1002,1667,29,7.81,2023-06-02
1003,1672,19,4.79,2021-08-22
1004,2438,35,5.01,2023-01-11
1005,2409,67,7.06,2021-03-18
1006,308,43,1.26,2022-03-25
1007,1048,17,2.84,2020-06-09
1008,2020,84,1.88,2021-07-02
1009,4144,51,5.6,2024-08-04
1010,2426,45,4.48,2022-02-08
1011,3175,5,5.1,2023-01-15
1012,2282,62,4.38,2024-09-01
1013,4534,80,4.25,2020-05-02
1014,1253,52,7.9,2024-03-06
1015,3630,5,2.14,2020-09-06
1016,3653,91,6.92,2023-09-09
1017,2617,86,9.6,2023-12-23
1018,2685,10,1.34,2021-11-10
1019,1931,80,3.37,2024-02-11
1020,1383,59,9.49,2022-11-09
1021,1006,48,9.5,2020-09-20
1022,1180,78,5.44,2024-06-27
1023,1786,90,5.33,2021-08-01
1024,2092,69,6.52,2023-12-27
1025,634,83,2.6,2020-01-31
1026,4583,27,6.59,2024-12-02
1027,3201,23,4.97,2022-08-18
1028,412,98,6.8,2021-12-27
1029,781,65,2.07,2022-09-10
1030,257,72,1.52,2024-04-07
1031,3423,99,5.96,2020-04-05
1032,4843,78,6.32,2020-09-02
1033,3770,47,8.09,2025-01-24
1034,4425,100,6.57,2024-08-28
1035,1326,80,7.23,2023-10-10
1036,3757,79,8.04,2023-04-11
1037,2992,83,8.77,2024-05-11
1038,1480,44,7.18,2021-08-25
1039,2352,91,9.34,2022-07-06
1040,4351,73,3.37,2021-05-22
1041,229,7,9.6,2025-02-15
1042,687,4,5.54,2024-12-16
1043,4700,64,6.79,2022-09-21
1044,235,99,4.97,2022-05-16
1045,3062,25,8.41,2024-03-02
1046,613,35,9.4,2025-01-09
1047,4208,77,8.16,2020-07-26
1048,4341,62,1.21,2021-09-04
1049,1965,17,8.08,2021-04-29
1050,2129,69,1.68,2024-11-18
1051,4458,98,8.33,2024-05-29
1052,3565,26,5.51,2024-05-24
1053,4513,36,6.37,2023-11-12
1054,2067,65,9.1,2023-12-31
1055,1803,27,4.9,2024-05-18
1056,179,76,3.63,2020-03-31
1057,1799,82,6.69,2021-05-28
1058,3794,100,3.78,2023-11-10
1059,3883,97,2.64,2023-06-22
1060,2424,80,1.64,2021-01-06
1061,4494,16,6.31,2021-11-11
1062,2815,51,4.97,2021-06-16
1063,1456,93,4.94,2021-12-06
1064,700,78,9.26,2021-07-26
1065,4738,1,4.7,2021-02-02
1066,1661,59,1.18,2023-06-30
1067,1700,39,2.2,2022-02-15
1068,3669,28,6.61,2022-02-07
1069,3099,33,8.26,2021-07-03
1070,2161,46,3.5,2020-01-17
1071,881,75,3.78,2021-11-11
1072,2229,46,1.03,2025-03-07
1073,3344,8,5.21,2021-09-12
1074,1449,37,2.41,2023-12-05
1075,1815,55,2.65,2020-09-11
1076,1583,42,9.91,2023-04-10
1077,1572,98,4.81,2020-04-15
1078,3854,74,9.89,2025-01-05
1079,1376,29,1.78,2020-04-13
1080,319,88,5.92,2022-10-28
1081,1570,35,9.05,2022-01-14
1082,4853,49,7.68,2022-08-29
1083,4423,55,8.36,2020-12-19
1084,3483,38,3.54,2023-09-17
1085,2178,34,8.77,2022-08-27
1086,3923,83,9.74,2024-09-25
1087,1600,1,4.06,2021-02-16
1088,1859,93,1.2,2022-06-09
1089,1404,64,7.43,2024-04-04
1090,1676,14,4.47,2020-08-12
1091,226,2,6.27,2021-11-01
1092,1760,32,2.11,2024-09-01
1093,1195,32,9.27,2022-12-15
1094,1060,78,8.45,2020-07-16
1095,161,82,1.45,2025-02-20
1096,69,28,4.5,2025-03-30
1097,3993,31,9.4,2022-06-10
1098,3201,36,1.89,2024-03-05
1099,4400,75,5.08,2020-07-03
1100,2797,43,2.66,2023-10-11
1101,2800,62,1.7,2020-06-05
1102,1118,2,2.54,2021-04-05
1103,3937,4,9.07,2023-04-06
1104,4721,82,3.36,2024-09-27
1105,1488,5,2.95,2023-04-28
1106,2158,53,4.98,2022-04-23
1107,3253,54,6.62,2021-09-13
1108,3183,82,7.38,2024-11-23
1109,4874,54,7.5,2023-07-22
1110,3802,7,4.39,2022-08-12
1111,3503,42,7.89,2024-09-08
1112,2981,61,4.15,2025-01-21
1113,397,22,2.17,2023-02-26
1114,2332,75,9.35,2022-01-01
1115,262,39,1.42,2024-10-21
1116,772,55,7.7,2022-12-03
1117,58,69,5.69,2023-06-05
1118,1720,14,8.58,2024-05-13
1119,3081,66,9.22,2024-08-11
1120,1088,57,7.69,2024-03-06
1121,71,80,4.34,2024-09-10
1122,1372,81,1.78,2020-07-28
1123,1934,86,3.05,2024-11-09
1124,1645,8,4.45,2024-02-02
1125,4527,9,4.97,2021-02-15
1126,1881,91,4.44,2020-06-21
1127,3148,73,5.28,2021-09-22
1128,3441,8,8.31,2022-05-28
1129,2428,53,7.23,2021-03-01
1130,4744,43,3.64,2023-01-19
1131,2510,64,8.02,2022-01-24
1132,4840,77,6.0,2020-06-08
1133,1243,41,9.03,2022-05-20
1134,4956,30,3.75,2023-05-15
1135,2514,7,2.73,2023-11-10
1136,3947,37,9.03,2021-03-09
1137,925,78,1.01,2020-03-11
1138,2344,46,1.25,2023-10-07
1139,3012,36,8.09,2021-02-09
1140,2814,70,8.81,2025-01-29
1141,1708,14,1.84,2023-04-15
1142,4047,76,8.21,2024-04-13
1143,3415,57,1.45,2023-02-23
1144,2086,70,9.21,2023-04-21
1145,1028,77,6.67,2021-09-03
1146,3921,72,7.82,2023-04-16
1147,3443,71,5.77,2022-03-21
1148,928,41,4.47,2020-03-02
1149,2304,57,2.82,2020-01-05
1150,257,74,9.93,2023-02-22
1151,2536,94,8.66,2022-02-03
1152,4297,64,8.85,2021-08-16
1153,2596,36,2.86,2024-07-30
1154,4021,37,7.77,2024-08-31
1155,4142,48,8.8,2024-01-09
1156,3723,64,2.81,2021-03-23
1157,3622,60,5.26,2024-04-08
1158,640,53,9.39,2024-05-27
1159,4838,49,9.52,2024-02-07
1160,3131,78,9.33,2020-06-21
1161,3945,82,5.09,2020-06-25
1162,1764,97,9.42,2025-01-05
1163,272,42,1.96,2021-08-26
1164,3239,69,6.35,2024-07-19
1165,495,24,6.22,2024-07-19
1166,194,34,6.83,2021-04-03
1167,4897,98,3.37,2021-01-18
1168,3977,14,9.49,2024-12-31
1169,3851,14,7.52,2020-05-13
1170,2465,65,4.78,2021-01-18
1171,4479,5,8.44,2024-06-12
1172,1714,33,7.88,2023-10-22
1173,4980,68,6.86,2021-09-06
1174,4790,70,1.48,2021-09-06
1175,533,91,1.23,2024-07-05
1176,511,83,1.82,2024-01-31
1177,2849,42,1.14,2022-05-08
1178,415,19,5.99,2021-01-14
1179,45,19,2.01,2022-09-14
1180,2132,21,5.97,2020-11-17
1181,4533,96,5.76,2021-10-20
1182,24,3,5.9,2024-02-04
1183,778,29,8.98,2022-10-22
1184,3710,3,4.92,2024-01-16
1185,3788,92,2.62,2024-06-22
1186,3857,59,5.94,2022-11-23
1187,3174,96,7.67,2021-12-22
1188,802,47,9.52,2024-10-22
1189,2133,68,3.22,2024-09-13
1190,1024,64,2.57,2024-08-14
1191,1171,67,7.75,2025-01-08
1192,2454,58,1.78,2023-11-02
1193,4345,88,7.15,2024-04-20
1194,2146,47,2.67,2020-06-01
1195,375,71,6.64,2024-01-14
1196,1245,89,3.9,2025-01-24
1197,4824,13,5.74,2024-01-07
1198,452,46,7.67,2021-01-24
1199,2425,57,8.86,2021-11-04
1200,616,15,2.33,2020-01-02
1201,3526,75,4.28,2020-01-05
1202,1814,31,7.26,2020-06-10
1203,678,29,6.11,2023-01-30
1204,1358,99,2.62,2020-12-01
1205,5000,42,9.48,2021-11-22
1206,3446,62,7.23,2022-04-24
1207,559,88,4.77,2022-12-21
1208,3377,48,4.84,2021-09-03
1209,946,99,2.24,2024-01-04
1210,1536,80,8.83,2020-10-07
1211,1228,31,4.0,2024-09-06
1212,3248,9,3.18,2025-01-30
1213,3050,16,8.18,2021-02-23
1214,2726,3,3.39,2025-01-23
1215,2726,45,9.83,2021-03-25
1216,2175,99,9.58,2023-08-25
1217,1702,82,5.22,2020-09-21
1218,3939,82,4.56,2022-04-11
1219,2378,44,8.93,2023-09-12
1220,1789,54,9.08,2022-05-04
1221,3832,72,2.09,2024-04-24
1222,4753,6,4.01,2020-01-31
1223,558,35,7.59,2020-12-13
1224,3233,2,4.85,2021-10-05
1225,3322,83,5.66,2024-04-05
1226,621,65,2.75,2021-06-10
1227,4028,61,1.17,2022-02-04
1228,1196,11,6.04,2021-03-30
1229,1071,63,7.77,2022-09-17
1230,2964,11,9.93,2020-06-24
1231,920,72,1.98,2022-09-28
1232,4224,20,1.3,2020-10-20
1233,2451,61,5.5,2023-06-25
1234,826,97,2.24,2021-08-24
1235,1315,81,6.71,2022-10-08
1236,3611,42,6.87,2024-05-31
1237,2778,62,8.5,2023-03-26
1238,4083,46,6.58,2020-04-05
1239,254,93,5.6,2022-10-22
1240,3163,3,7.91,2020-10-23
1241,3926,78,8.8,2023-04-09
1242,949,85,7.75,2024-06-12
1243,4529,21,3.45,2024-01-10
1244,2168,6,8.07,2024-05-08
1245,3938,82,5.95,2020-05-31
1246,132,10,9.9,2024-07-26
1247,4569,54,6.96,2024-06-22
1248,2777,29,1.51,2020-10-29
1249,3278,81,8.3,2020-12-06
1250,28,16,8.58,2024-02-17
1251,4118,51,8.18,2020-12-17
1252,2363,69,7.96,2023-07-19
1253,1291,3,4.69,2024-05-28
1254,475,4,6.67,2024-05-08
1255,1200,10,4.37,2020-02-26
1256,4907,20,1.02,2020-10-27
1257,2485,18,9.09,2021-02-04
1258,967,42,5.68,2024-01-01
1259,3042,15,4.62,2021-07-07
1260,723,7,8.06,2023-11-26
1261,1848,76,5.58,2023-12-23
1262,2741,52,9.08,2023-03-04
1263,787,75,4.32,2024-06-18
1264,3340,31,9.42,2024-07-12
1265,164,63,5.85,2023-04-08
1266,2416,18,6.87,2021-11-30
1267,2403,75,4.4,2023-12-08
1268,2642,84,1.59,2020-06-23
1269,3489,56,2.67,2022-09-10
1270,316,88,9.47,2024-09-19
1271,2129,5,3.86,2023-08-11
1272,2427,55,4.21,2021-02-03
1273,3653,53,6.57,2024-12-08
1274,4854,8,1.61,2024-06-11
1275,2651,98,6.84,2023-01-05
1276,3315,10,8.85,2021-10-28
1277,3575,34,4.59,2023-10-20
1278,4641,18,3.45,2020-07-10
1279,4769,53,5.85,2022-11-19
1280,4061,31,8.16,2020-08-19
1281,1607,72,8.7,2024-04-17
1282,1642,88,2.84,2020-02-04
1283,4197,81,6.97,2023-04-18
1284,1978,36,3.83,2021-02-27
1285,4874,95,4.71,2022-04-29
1286,2124,16,1.65,2022-06-28
1287,1524,96,2.71,2022-04-20
1288,2003,70,5.9,2022-02-05
1289,4179,5,5.01,2021-04-25
1290,4110,86,7.55,2024-04-28
1291,1353,91,7.71,2022-06-04
1292,3448,21,7.57,2021-01-08
1293,769,29,5.98,2023-10-29
1294,3292,32,4.37,2023-09-05
1295,4431,51,9.01,2024-04-27
1296,4690,55,8.6,2022-12-22
1297,2339,4,4.57,2021-05-30
1298,3513,53,3.33,2022-02-11
1299,3689,1,6.96,2021-09-18
1300,443,39,9.52,2023-08-04
1301,2802,84,8.0,2025-01-31
1302,4158,71,6.3,2024-02-29
1303,3541,71,5.45,2023-06-18
1304,2567,27,8.85,2022-04-19
1305,1342,27,7.65,2020-04-05
1306,3871,86,9.71,2023-12-12
1307,4967,35,8.02,2020-10-03
1308,4482,10,4.47,2020-11-15
1309,3226,79,3.15,2020-08-12
1310,2019,27,8.54,2020-11-26
1311,2364,60,5.18,2020-03-15
1312,3520,8,3.3,2020-10-31
1313,4618,76,8.61,2020-08-03
1314,3345,100,9.76,2024-10-15
1315,3526,1,7.65,2023-03-29
1316,4609,8,5.79,2021-07-09
1317,4219,98,7.79,2021-01-12
1318,3887,37,1.93,2024-09-23
1319,1894,94,9.95,2020-12-25
1320,3725,21,5.35,2022-05-02
1321,1681,48,9.74,2023-02-03
1322,4745,67,8.07,2022-01-30
1323,1979,41,9.37,2023-08-27
1324,4799,26,3.94,2023-10-11
1325,3807,72,3.34,2021-05-23
1326,3175,73,6.3,2021-10-10
1327,4105,27,7.17,2023-07-12
1328,3963,24,7.8,2024-10-28
1329,3059,58,3.92,2022-10-26
1330,4040,34,6.16,2024-09-19
1331,3407,12,3.44,2021-08-04
1332,1354,17,6.39,2022-05-24
1333,3934,30,7.01,2025-03-07
1334,2194,59,4.57,2023-07-29
1335,2274,78,7.51,2024-09-27
1336,2386,73,8.44,2025-01-05
1337,4343,19,3.97,2023-02-09
1338,245,59,8.28,2023-11-09
1339,4022,80,1.83,2024-03-09
1340,3616,62,5.53,2024-06-26
1341,926,58,3.59,2020-06-04
1342,2899,68,3.27,2023-04-06
1343,3135,38,6.18,2023-03-19
1344,1341,69,8.0,2022-03-18
1345,4168,17,4.68,2024-12-13
1346,605,2,4.01,2022-07-25
1347,2238,17,5.75,2023-05-01
1348,2115,24,1.86,2023-01-31
1349,591,98,3.39,2022-07-27
1350,200,80,3.37,2022-10-18
1351,90,59,3.8,2022-09-20
1352,4381,30,7.79,2021-08-29
1353,1778,37,9.23,2022-02-14
1354,1592,32,3.72,2025-02-22
1355,438,80,5.39,2023-01-21
1356,1467,20,8.55,2022-07-29
1357,451,70,1.67,2020-11-02
1358,1584,47,6.94,2024-05-27
1359,2441,85,4.97,2024-08-16
1360,2331,95,7.96,2020-12-14
1361,4945,33,3.14,2021-09-21
1362,4945,28,3.19,2020-01-19
1363,1339,62,4.08,2022-12-19
1364,2807,66,3.06,2022-08-22
1365,4172,82,9.41,2022-12-25
1366,3616,86,2.67,2022-07-29
1367,1818,49,9.21,2020-09-21
1368,518,51,8.52,2023-01-09
1369,311,36,7.01,2021-12-15
1370,4007,86,2.13,2024-02-17
1371,2635,48,5.33,2020-01-27
1372,2940,14,5.84,2023-02-17
1373,2696,55,8.51,2022-11-08
1374,2653,90,3.13,2021-03-29
1375,1832,16,5.33,2020-07-11
1376,274,55,7.81,2024-03-22
1377,2041,72,5.7,2023-11-12
1378,4246,90,7.69,2022-02-04
1379,1045,10,2.34,2025-02-20
1380,826,19,5.01,2023-06-19
1381,3620,50,2.25,2023-06-17
1382,3504,87,8.42,2020-10-15
1383,4789,54,2.67,2020-08-20
1384,3011,7,1.63,2020-03-04
1385,3876,15,5.74,2022-06-24
1386,3293,64,5.61,2022-02-22
1387,2881,98,7.99,2023-04-18
1388,113,23,3.41,2021-06-21
1389,4738,6,6.1,2021-01-21
1390,2627,19,2.27,2022-09-01
1391,2808,90,10.0,2021-05-16
1392,645,74,6.33,2024-03-14
1393,1463,23,8.56,2021-12-05
1394,433,11,1.61,2021-12-17
1395,1674,28,1.62,2023-02-23
1396,2006,85,2.8,2020-07-25
1397,236,94,7.78,2023-07-18
1398,313,26,9.03,2025-03-23
1399,490,16,7.34,2022-10-31
1400,2014,87,3.54,2022-10-18
1401,3507,63,3.15,2025-02-13
1402,574,27,7.79,2022-03-23
1403,4601,46,1.25,2024-02-14
1404,4205,77,4.66,2020-01-15
1405,3721,40,7.83,2020-05-17
1406,3143,75,1.56,2022-12-25
1407,96,37,4.59,2023-02-11
1408,1572,20,6.89,2023-12-25
1409,207,81,3.75,2024-06-14
1410,2562,6,9.19,2022-12-29
1411,4534,22,7.49,2022-07-20
1412,4021,16,1.73,2023-09-20
1413,226,95,3.64,2025-01-02
1414,1413,77,9.32,2022-07-08
1415,2417,62,3.58,2020-12-01
1416,601,40,2.22,2022-07-13
1417,3489,94,2.53,2023-04-03
1418,1947,96,2.83,2021-12-09
1419,4826,28,6.71,2020-07-21
1420,4893,70,8.57,2023-02-08
1421,4491,41,7.5,2021-05-13
1422,1758,56,3.79,2023-04-16
1423,3074,73,3.24,2022-11-03
1424,2169,15,9.71,2022-11-10
1425,3964,13,9.6,2023-06-27
1426,1142,24,7.39,2020-08-20
1427,663,24,3.64,2022-07-08
1428,3509,37,6.21,2022-10-26
1429,4395,37,2.78,2020-05-13
1430,2913,94,4.08,2024-03-21
1431,3288,12,5.59,2024-03-19
1432,4257,96,7.71,2021-09-02
1433,2822,45,5.45,2022-10-29
1434,2022,25,4.88,2024-03-30
1435,2930,27,4.15,2025-01-22
1436,4802,39,5.76,2020-05-25
1437,147,30,1.98,2023-12-30
1438,4804,60,9.28,2020-12-10
1439,3000,15,7.86,2020-03-27
1440,1125,10,7.25,2022-05-05
1441,1575,1,7.65,2020-07-19
1442,2510,49,2.81,2020-05-06
1443,4092,90,4.97,2021-04-11
1444,530,50,5.23,2024-02-20
1445,4976,32,3.86,2023-11-21
1446,3916,89,4.85,2020-01-08
1447,3535,44,3.06,2023-05-31
1448,1745,1,4.1,2022-05-10
1449,1559,98,5.16,2022-01-02
1450,46,16,5.8,2024-07-30
1451,1959,93,1.58,2021-11-05
1452,4532,14,8.45,2023-12-11
1453,4758,70,7.99,2021-08-30
1454,4570,36,9.47,2022-11-13
1455,2453,58,2.42,2021-09-01
1456,1763,78,1.79,2022-12-19
1457,308,68,4.68,2023-12-16
1458,4937,93,8.73,2025-01-17
1459,751,84,5.09,2024-05-08
1460,1743,27,3.15,2025-02-13
1461,1888,96,3.65,2021-03-18
1462,4106,13,9.48,2021-07-04
1463,4408,19,5.06,2022-08-08
1464,859,15,4.94,2020-06-05
1465,1201,34,2.15,2020-08-10
1466,65,13,9.45,2020-08-29
1467,4865,61,5.33,2021-08-17
1468,1940,59,1.99,2022-07-28
1469,1368,37,3.83,2023-06-16
1470,3522,58,2.73,2021-02-22
1471,1432,49,6.37,2022-01-28
1472,3867,48,1.59,2021-08-07
1473,4850,16,4.16,2022-11-30
1474,4649,14,8.45,2025-03-05
1475,1983,98,9.84,2022-10-31
1476,2190,56,5.83,2020-05-20
1477,3894,58,5.47,2023-09-28
1478,3205,45,3.63,2021-03-22
1479,400,52,7.22,2022-11-12
1480,1603,20,2.88,2025-02-24
1481,578,45,4.06,2020-07-11
1482,934,38,6.56,2023-11-10
1483,1695,4,7.32,2023-10-08
1484,2860,55,3.95,2021-08-28
1485,4661,67,3.01,2024-09-05
1486,593,66,1.23,2020-08-22
1487,3881,4,1.21,2024-11-05
1488,3410,29,4.04,2021-04-19
1489,4262,51,5.22,2022-01-03
1490,1138,49,9.7,2022-08-26
1491,4768,33,6.42,2020-12-18
1492,916,41,7.87,2020-03-06
1493,2912,96,6.01,2024-09-29
1494,2850,87,3.58,2024-08-03
1495,1446,13,4.18,2021-04-22
1496,3154,2,8.76,2021-04-07
1497,1712,29,3.68,2021-01-01
1498,234,95,7.29,2024-11-12
1499,2401,43,7.44,2023-02-10
1500,2180,11,7.62,2020-08-28
1501,3105,99,8.4,2024-09-29
1502,3150,31,9.75,2021-08-21
1503,1238,49,1.32,2022-11-08
1504,3332,83,2.45,2020-04-15
1505,4211,16,1.21,2022-04-05
1506,1262,47,1.12,2024-08-28
1507,4807,90,3.61,2025-01-09
1508,779,20,8.06,2024-10-30
1509,1012,75,2.58,2024-05-26
1510,4638,76,5.46,2023-08-13
1511,3708,85,1.88,2020-07-27
1512,1135,84,8.33,2020-04-21
1513,2857,40,8.76,2020-12-10
1514,2409,95,3.08,2023-06-09
1515,1763,24,1.04,2022-12-30
1516,1329,47,6.96,2024-10-10
1517,2082,79,1.72,2022-10-07
1518,3257,44,9.17,2025-03-17
1519,2065,79,7.53,2020-06-24
1520,3684,47,5.53,2021-06-22
1521,2824,65,6.42,2022-07-08
1522,934,87,1.69,2021-03-31
1523,11,79,8.1,2021-11-18
1524,2330,96,9.62,2022-04-01
1525,3650,47,5.06,2023-12-17
1526,3120,34,4.11,2023-07-19
1527,1564,59,4.72,2020-08-06
1528,3223,48,1.74,2020-08-17
1529,3419,16,5.92,2024-09-13
1530,2496,70,5.12,2022-10-13
1531,3636,39,2.71,2021-01-27
1532,3307,1,7.56,2021-10-02
1533,2393,50,4.15,2024-05-30
1534,652,14,9.73,2023-08-27
1535,3857,44,6.43,2020-02-05
1536,4564,64,2.35,2023-08-17
